"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"동대문구","학원","3000018182","한국청소직업전문학원","서울특별시 동대문구 황물로 42",", 301호, 302호 (답십리동)","직업기술","일반서비스","청소,","청소","197","48","","Y","N","02593","개원","20130913","","99991231","20130914","20230627"
"동대문구","학원","3000018195","혁신독서실","서울특별시 동대문구 답십리로48길 82",", 1층일부 2층 (답십리동)","독서실","독서","독서실(유아/초?중?고),","독서실(유아/초?중?고)","100","118","","N","N","130883","개원","20130910","","99991231","20130910","20230627"
"동대문구","교습소","3000018272","뮤엠영어교습소","서울특별시 동대문구 약령시로 13-1",", 1층 (제기동)","입시.검정 및 보습","보통교과","초등영어(A)","보습","20","5","초등영어(A):180000, 초등영어(B):190000, 초등영어(C):200000, 중등영어:240000","Y","N","130861","개원","20130930","","99991231","20130930","20230627"
"동대문구","교습소","3000018388","파스칼수학교습소","서울특별시 동대문구 정릉천동로 58",", 202호 (용두동, 롯데캐슬피렌체)","입시.검정 및 보습","보통교과","수학(초등)","보습","45","5","수학(초등):153000, 수학(초등):184000, 수학(초등):204000, 수학(중등):234000, 수학(중등):250000, 수학(중등):325000, 수학(고등):303000, 수학(고등):301000, 수학(고등):350000","Y","N","130745","개원","20131023","","99991231","20131023","20230627"
"동대문구","학원","3000018454","달란트음악학원","서울특별시 동대문구 전농로3길 12",", 2층 (답십리동)","예능(대)","예능(중)","음악,","음악","37","65","","N","N","130802","개원","20131025","","99991231","20131028","20230627"
"동대문구","학원","3000018456","아발론랭콘잉글리쉬동대문전농어학원","서울특별시 동대문구 답십리로 77",", 3층 일부 (전농동)","국제화","외국어","실용외국어(유아/초?중?고)","실용외국어(유아/초?중?고)","170","154","","Y","N","02552","개원","20131030","","99991231","20131201","20230924"
"동대문구","학원","3000018457","한수위P?K학원","서울특별시 동대문구 장한로 186",", 3층 일부 (장안동)","입시.검정 및 보습","","보습,","","90","88","","N","N","02522","개원","20131031","","99991231","20131101","20230730"
"동대문구","학원","3000018544","세우방송예술학원","서울특별시 동대문구 천호대로 433",", 9층 (장안동)","직업기술","산업서비스","직업상담,","직업상담","50","55","","Y","N","130846","개원","20131106","20191224","20201223","20131106","20230627"
"동대문구","학원","3000018555","대치에스학원","서울특별시 동대문구 망우로 123",", 6층일부 (휘경동)","입시.검정 및 보습","보통교과","보습,","보습","950","199","","N","N","130875","개원","20131111","","99991231","20131115","20230627"
"동대문구","교습소","3000018739","동그라미술교습소","서울특별시 동대문구 사가정로17길 15",", 래미안아름숲상가 204호 (전농동)","예능(대)","예능(중)","고급미술1","미술","54","9","고급미술1:90000, 고급미술2:130000, 고급미술3:160000, 고급미술4:140000, 고급미술:100000, 고급미술6:170000","Y","N","130020","개원","20131129","","99991231","20131129","20230627"
