"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"영등포구","학원","1000012073","에듀선플러스학원","서울특별시 영등포구 대림로29나길 6",", 2층 (대림동,미림빌딩)","입시.검정 및 보습","보통교과","보습,","보습","140","77","","Y","N","150815","개원","19920327","","99991231","19920327","20230627"
"영등포구","학원","1000012299","유베스타보라매어학원","서울특별시 영등포구 여의대방로7길 13?","2층","국제화","외국어","실용외국어(유아/초?중?고),","실용외국어(유아/초?중?고)","99","150","","Y","N","150860","개원","19931116","","99991231","19931116","20230627"
"영등포구","학원","1000012514","서울공과전기학원","서울특별시 영등포구 당산로 67",", 6~9층 (당산동2가)","직업기술","산업기반기술","전기,","전기","1754","296","","N","N","150042","개원","19950831","","99991231","19950831","20230627"
"영등포구","학원","1000012565","한솔보습학원","서울특별시 영등포구 국제금융로 78","608호, 610호 일부(여의도동, 홍우빌딩)","입시.검정 및 보습","보통교과","보습,보습?논술,","보습","360","134","","N","Y","07333","개원","19950407","","99991231","19950407","20230917"
"영등포구","학원","1000012580","한국방송작가학원","서울특별시 영등포구 국회대로 750",", 404호,405호,406호,411호 (여의도동)","직업기술","문화관광","방송,","방송","150","186","","N","N","07236","개원","19950719","","99991231","19950719","20230627"
"영등포구","학원","1000012700","문래장학학원","서울특별시 영등포구 선유로 59",", 7층 701호 (문래동6가,문래 아카데미)","종합(대)","","보습?논술,실용외국어(유아/초?중?고),","","189","219","","Y","N","150096","개원","19951031","","99991231","19951031","20230627"
"영등포구","학원","1000012710","용문플러스학원","서울특별시 영등포구 국제금융로 78",", 607호 일부, 1013호, 1014호 (여의도동, 홍우빌딩)","입시.검정 및 보습","보통교과","","보습?논술","108","229","","N","N","07333","개원","19951005","","99991231","19951005","20230627"
"영등포구","학원","1000012744","예일학원","서울특별시 영등포구 가마산로 354",", 송림빌딩 4층 (대림동)","입시.검정 및 보습","보통교과","보습,","보습","90","125","","N","N","07401","개원","19951211","","99991231","19951211","20230627"
"영등포구","학원","1000012780","정상학원","서울특별시 영등포구 가마산로61나길 13","2층 신길동","입시.검정 및 보습","보통교과","","보습","162","83","","Y","N","150847","개원","19951128","","99991231","19951128","20230627"
"영등포구","학원","1000012822","도전보습학원","서울특별시 영등포구 도신로53길 16","3층 신길동","입시.검정 및 보습","보통교과","보습,","보습","110","78","","N","N","150838","개원","19960226","","99991231","19960226","20230627"
"영등포구","학원","1000012887","제이틴학원","서울특별시 영등포구 도림로 353","3층 도림동","입시.검정 및 보습","보통교과","","보습","108","100","","N","N","150832","개원","19960616","","99991231","19960116","20230627"
"영등포구","학원","1000012962","영등포속기학원","서울특별시 영등포구 영중로 43",", 2층  (영등포동6가)","직업기술","산업서비스","속기,","속기","462","60","","Y","N","07251","개원","19961025","","99991231","19961025","20230627"
