"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"중랑구","학원","3000046428","하은바이올린첼로학원","서울특별시 중랑구 면목로44길 28","(면목동,아람플러스리빙)","예능(대)","","","","0","0","","Y","N","02214","개원","20231004","","","20231004","20231008"
"중랑구","교습소","3000046441","리나첼로스튜디오음악교습소","서울특별시 중랑구 봉화산로3길 184","1층 101호 일부 (묵동,리치하우스)","예능(대)","","","","0","5","","Y","","02007","개원","20231006","","","20231006","20231015"
"중랑구","학원","30126","올림포스1대1코칭학원","서울특별시 중랑구 봉우재로 66","4층 (면목동)","입시.검정 및 보습","","보습,","","160","78","","Y","N","131820","개원","20101021","","99991231","20101021","20230827"
"중랑구","교습소","30381","아트잉글리쉬(ArtEnglish)영어교습소","서울특별시 중랑구 동일로126길 5","소망아트빌1층102호 (중화동)","입시.검정 및 보습","보통교과","초등50-2","보습","120","5","초등50-2:65000, 초등50-3:100000, 초등50-4:130000, 초등50-5:160000, 초등60-2:80000, 초등60-3:120000, 초등60-4:160000, 초등60-5:200000, 초등90-2:120000, 초등90-3:170000, 초등90-4:225000, 초등90-5:280000, 중등60-2:90000, 중등60-3:135000, 중등60-4:180000, 중등90-2:135000, 중등90-3:205000, 중등90-4:275000, 고등60-2:100000, 고등60-3:150000, 고등60-4:200000, 고등90-2:150000, 고등90-3:225000, 고등90-4:300000","N","N","131877","개원","20101116","","99991231","20101116","20230627"
"중랑구","학원","30522","익스클래스랜선학원","서울특별시 중랑구 신내로14길 13","광백빌딩6층 (신내동)","입시.검정 및 보습","보통교과","보습,","보습","320","110","","N","N","131866","개원","20101129","","99991231","20101129","20230627"
"중랑구","학원","30523","스마트러닝중랑학원","서울특별시 중랑구 봉화산로 190","관상복합청사903호 (신내동)","기타(대)","기타(중)","기타(소),","기타(소)","20","54","","Y","N","131865","개원","20101129","","99991231","20101129","20230627"
"중랑구","학원","30896","칼영어전문학원","서울특별시 중랑구 봉화산로 211",", 4층 (신내동)","입시.검정 및 보습","보통교과","보습,","보습","80","101","","N","N","131867","개원","20101229","","99991231","20101229","20230627"
"중랑구","교습소","30961","더포르테음악교습소","서울특별시 중랑구 용마산로125길 50",", 107호,108호 (신내동,벽산아파트)","예능(대)","예능(중)","바이엘(초급)","음악","48","6","바이엘(초급):120000, 바이엘(초급):130000, 작품반(고급):140000, 체르니30(고급):150000, 체르니40(고급):160000, 째즈피아노(고급):160000, 작품반(고급):120000, 기타(고급):120000","N","N","131868","개원","20110105","","99991231","20110105","20230627"
"중랑구","학원","3375","엠플러스영수학원","서울특별시 중랑구 신내로 50-3","선일빌딩3층 (신내동)","입시.검정 및 보습","보통교과","","보습","112","83","","Y","N","131866","개원","20031128","","99991231","20031128","20230627"
"중랑구","학원","3420","스테디학원","서울특별시 중랑구 사가정로49길 63",", 2층 3층 4층  (면목동,지모공업사)","입시.검정 및 보습","보통교과","보습,","보습","72","114","","Y","N","131831","개원","20031206","","99991231","20031206","20231008"
"중랑구","교습소","3534","은혜음악교습소","서울특별시 중랑구 동일로126가길 10",", 1층 일부 (중화동)","예능(대)","예능(중)","바이엘(초급)","음악","84","7","바이엘(초급):130000, 바이엘(초급):120000, 바이엘(초급):110000, 체르니100(중급):140000, 체르니100(중급):130000, 체르니100(중급):120000, 우쿠렐레:30000, 플룻:60000, 체르니30(고급):140000, 체르니30(고급):130000, 체르니30(고급):150000, 체르니30(고급):140000","Y","N","02094","개원","20031215","","99991231","20031215","20230627"
"중랑구","학원","3655","이홍례제일학원","서울특별시 중랑구 신내로 45",", 4층 (신내동, 해성빌딩)","입시.검정 및 보습","보통교과","","보습?논술","116","104","","Y","N","02085","개원","20040109","","99991231","20040109","20230627"
"중랑구","교습소","3946","행복한피아노음악교습소","서울특별시 중랑구 동일로149길 49",", 3층 (묵동,은광교회)","예능(대)","예능(중)","","음악","27","5","피아노(초급):130000, 피아노(중급):150000, 피아노(고급):190000, 피아노어드벤쳐기초:130000, 피아노어드벤쳐중급:150000, 피아노어드벤쳐고급:100000, 우쿨렐레:100000","N","N","131853","개원","20040224","","99991231","20040224","20230917"
"중랑구","학원","397","백년대계제3관선화학원","서울특별시 중랑구 사가정로54길 42",", 2층?3층?4층 (면목동)","입시.검정 및 보습","보통교과","","보습","108","135","","N","N","02252","개원","20020814","","99991231","20020814","20230627"
"중랑구","학원","402","은석영재캠프학원","서울특별시 중랑구 동일로157길 59","세원아파트 생활편의시설2층 (묵동)","입시.검정 및 보습","보통교과","보습,","보습","34","91","","N","N","131852","개원","20020827","","99991231","20020827","20230627"
"중랑구","학원","4228","이세란음악학원","서울특별시 중랑구 봉화산로56길 106","4층일부 (신내동)","예능(대)","예능(중)","음악","음악","110","47","","Y","N","131868","개원","20040322","","99991231","20040322","20230924"
"중랑구","교습소","4403","보람미술교습소","서울특별시 중랑구 봉화산로56길 143-10","중앙하이츠아파트 상가 A동 204호(신내동)","예능(대)","예능(중)","미술(초중고)","미술","21","7","미술(초중고):130000, 미술(초중고):150000, 미술(초중고):220000","N","N","131782","개원","20040409","","99991231","20040409","20230627"
"중랑구","교습소","4446","늘푸른피아노교습소","서울특별시 중랑구 겸재로49길 18","신세대프라자3층310호일부 (면목동)","예능(대)","예능(중)","","음악","24","4","바이엘(초급):120000, 바이엘(초급):120000, 체르니100(중급):130000, 체르니100(중급):130000, 체르니30(고급):140000, 체르니30(고급):140000, 삭:110000, 삭:130000","Y","N","131816","개원","20040413","","99991231","20040413","20230627"
"중랑구","학원","450","TMA실용음악중랑캠퍼스학원","서울특별시 중랑구 동일로 822",", 2층 (중화동,SM빌딩)","예능(대)","예능(중)","음악,","음악","101","51","","N","N","131875","개원","20020729","","99991231","20020729","20230627"
